TML,WIRE,HEIGHT
DLMLS6-1-3,SS0.5+SX0.75,2.1
DLMLS6-1-3,SS1.25,2.1
DLMLS6-1-3,SX1.25,2.1
DLMLS6-1-3,VS1.25,2.1
DLMLS6-1-3,XA1.25,2.1
DLMLS6-1-3,XF0.5+XF0.75,2.1
DLMLS6-1-3,XF1.25,2.1
DLMLS6-1-3,SS0.5+SS0.85,2.15
DLMLS6-1-3,XA0.5+XA0.85,2.15
DLMLS6-1-3,XA0.85+XF0.5,2.15
DLMLS6-1-3,SX0.75+SX0.75,2.15
DLMLS6-1-3,XF0.75+XF0.75,2.15
DLMLS6-1-3,SS0.85+SS0.85,2.2
DLMLS6-1-3,SX0.85+SX0.85,2.2
DLMLS6-1-3,XA0.85+XA0.85,2.2
DLMLS6-2-3,SX0.75+SX0.75,2.15
DLMLS6-2-3,VS0.75+VS0.75,2.15
DLMLS6-2-3,XF0.75+XF0.75,2.15
DLMLS6-2-3,SS0.5+SS1.25,2.2
DLMLS6-2-3,SX1.25+XF0.5,2.2
DLMLS6-2-3,XF0.5+XF1.25,2.2
DLMLS6-2-3,SS0.5+SS0.5+SS0.85,2.2
DLMLS6-2-3,SS2.0,2.25
DLMLS6-2-3,SX1.0+SX1.0,2.25
DLMLS6-2-3,SX2.0,2.25
DLMLS6-2-3,XF2.0,2.25
DLMLS6-2-3,SS0.85+SS1.25,2.35
DLMLS6-2-3,XA0.85+XA1.25,2.35
DLMLS6-2-3,SX0.5+SX0.5+SX1.25,2.35
DLMLS6-2-3,XF0.75+XF0.75+XF0.75,2.35
DLMLS6-2-3,SS0.5+SS2.0,2.4
DLMLS6-2-3,SS1.25+SS1.25,2.4
DLMLS6-2-3,SS2.0+XF0.5,2.4
DLMLS6-2-3,SX1.25+SX1.25,2.4
DLMLS6-2-3,SX2.5,2.4
DLMLS6-2-3,VS1.25+VS1.25,2.4
DLMLS6-2-3,XF1.25+XF1.25,2.4
DLMLS6-2-3,XF2.5,2.4
DLMLS6-2-3,SS0.85+SS0.85+SS0.85,2.4
DLMLS6-2-3,3,2.55
DLMLS6-2-3,FB3.0,2.55
DLMLS6-2-3,SH23.0,2.55
DLMLS6-2-3,SX2.5+SX2.5,3.1
DLMLS6-3-3,SS0.85+SS2.0,2.65
DLMLS6-3-3,SS0.3+SS0.3+SS0.3+SS2.0,2.7
DLMLS6-3-3,SS0.3+SS0.5+SS0.85+SS1.25,2.7
DLMLS6-3-3,3,2.7
DLMLS6-3-3,AS3.0,2.7
DLMLS6-3-3,EF3.0,2.7
DLMLS6-3-3,FB3.0,2.7
DLMLS6-3-3,SH23.0,2.7
DLMLS6-3-3,SS0.5+SS1.25+SS1.25,2.7
DLMLS6-3-3,SX0.5+SX2.5,2.7
DLMLS6-3-3,SX0.5+XF2.5,2.7
DLMLS6-3-3,VF3.0,2.7
DLMLS6-3-3,XF0.5+XF2.5,2.7
DLMLS6-3-3,SS0.3+SS0.3+SS0.3+SS0.3+SS2.0,2.7
DLMLS6-3-3,SS1.25+SS2.0,2.7
DLMLS6-3-3,AS3.0+SS0.5,2.85
DLMLS6-3-3,SS0.5+VF3.0,2.85
DLMLS6-3-3,XA0.85+XA0.85+XA2.0,2.85
DLMLS6-3-3,HS1.25+SX2.5,2.85
DLMLS6-3-3,SS1.25+SX2.5,2.85
DLMLS6-3-3,SX1.25+SX1.25+SX1.25,2.85
DLMLS6-3-3,SX1.25+SX2.5,2.85
DLMLS6-3-3,AS3.0+SS0.85,2.9
DLMLS6-3-3,EF3.0+SS0.85,2.9
DLMLS6-3-3,SS2.0+SS2.0,2.9
DLMLS6-3-3,SX1.25+SX3.0,2.9
DLMLS6-3-3,SX1.25+VF3.0,2.9
DLMLS6-3-3,SS1.25+SS1.25+SS2.0,2.95
DLMLS6-3-3,SX2.0+SX2.5,2.95
DLMLS6-3-3,SX2.5+XF2.0,2.95
DLMLS6-3-3,XF2.0+XF2.5,2.95
DLMLS6-3-3,AS3.0+SS0.5+SS0.5+SS0.85,3
DLMLS6-3-3,EF3.0+SS0.5+SS0.5+SS0.85,3
DLMLS6-3-3,AS3.0+SS2.0,3.1
DLMLS6-3-3,AS5.0,3.1
DLMLS6-3-3,EF3.0+XF2.0,3.1
DLMLS6-3-3,EF5.0,3.1
DLMLS6-3-3,SS2.0+VF3.0,3.1
DLMLS6-3-3,SX2.0+VF3.0,3.1
DLMLS6-3-3,SX2.5+SX2.5,3.1
DLMLS6-3-3,SX2.5+XF2.5,3.1
DLMLS6-3-3,VF5.0,3.1
DLMLS6-3-3,VS2.5+VS2.5,3.1
DLMLS6-3-3,XF2.5+XF2.5,3.1
DLMLS6-3-3,SX2.5+SX2.5+XF0.5,3.2
DLMLS6-3-3,XF0.5+XF2.5+XF2.5,3.2
DLMLS6-3-3,AS3.0+AS3.0,3.35
DLMLS6-3-3,AS3.0+SS0.5+SS0.5+SS0.5+SS2.0,3.2
DLMLS6-3-3,EF3.0+SS0.5+SS0.5+SS0.5+SS2.0,3.2
DLMLS6-3-3,EF5.0+XF2.0,3.3
DLMLS6-3-3,SS2.0+VF5.0,3.3
DLMLS6-3-3,EF3.0+EF3.0+SS2.0,3.45
DLMLS6-3-3,EF8.0,3.45
DLMMS6-2-3,SS0.5,2
DLMMS6-2-3,SX0.5,2
DLMMS6-2-3,VS0.5,2
DLMMS6-2-3,XF0.5,2
DLMMS6-2-3,SX0.75,2.05
DLMMS6-2-3,XF0.75,2.05
DLMMS6-2-3,SX0.3+SX0.5,2.05
DLMMS6-2-3,SS0.85,2.05
DLMMS6-2-3,SX0.85,2.05
DLMMS6-2-3,SS0.3+SS0.3+SX0.3,2.05
DLMMS6-2-3,SX0.5+SX0.5,2.1
DLMMS6-2-3,VS0.5+VS0.5,2.1
DLMMS6-2-3,XF0.5+XF0.5,2.1
DLMMS6-2-3,SS1.25,2.15
DLMMS6-2-3,XF0.5+XF0.75,2.15
DLMMS6-2-3,XF1.25,2.15
DLMMS6-2-3,SS0.5+SS0.5+SX0.3,2.15
DLMMS6-2-3,SX0.3+SX0.5+SX0.5,2.15
DLMMS6-3-3,VS0.5+VS0.5+VS0.5,2.2
DLMMS6-3-3,VS0.5+VS0.5+XF0.5,2.2
DLMMS6-3-3,XF0.75+XF0.75,2.2
DLMMS6-3-3,XF0.5+XF1.25,2.25
DLMMS6-3-3,SS2.0,2.35
DLMMS6-3-3,SX2.0,2.35
DLMMS6-3-3,XF2.0,2.35
DLMMS6-3-3,SS1.25+SS1.25,2.4
DLMMS6-3-3,SX2.5,2.4
DLMMS6-3-3,VS2.5,2.4
DLMMS6-3-3,XF1.25+XF1.25,2.4
DLMMS6-3-3,XF2.5,2.4
DLMMS6-3-3,AS3.0,2.5
DLMMS6-3-3,HF3.0,2.5
DLMMS6-3-3,VF3.0,2.5
DLMMS6-4-3,SS1.25+SS1.25+SS1.25,2.75
DLMMS6-4-3,FR4.0,2.8
DLMMS6-4-3,XF2.0+XF2.0,2.8
DLMMS6-4-3,XF2.0+XF2.5,2.9
DLMMS6-4-3,EF2.0+EF3.0,3
DLMMS6-4-3,EF5.0,3
DLMMS6-4-3,SS2.0+VF3.0,3
DLMMS6-4-3,SX1.25+SX1.25+SX2.5,3
DLMMS6-4-3,SX2.5+SX2.5,3
DLMMS6-4-3,VF5.0,3
DLMMS6-4-3,XF2.5+XF2.5,3
DLMMS6-4-3,SX2.5+SX2.5+SX2.5,3.4
DLMNS6-1-3,CI0.5,1.95
DLMNS6-1-3,SS0.5,1.95
DLMNS6-1-3,SX0.5,1.95
DLMNS6-1-3,XA0.5,1.95
DLMNS6-1-3,SS0.3+SS0.3,2
DLMNS6-1-3,CI0.75,2
DLMNS6-1-3,SS0.3+SS0.5,2.1
DLMNS6-1-3,CI0.35+CI0.5,2.1
DLMNS6-1-3,CI0.35+SS0.5,2.1
DLMNS6-1-3,SS0.85,2.1
DLMNS6-1-3,SS0.3+SS0.3+SX0.3,2.1
DLMNS6-1-3,CI0.5+SS0.5,2.15
DLMNS6-1-3,SS0.5+SS0.5,2.15
DLMNS6-1-3,SS0.5+SX0.5,2.15
DLMNS6-1-3,SX0.5+SX0.5,2.15
DLMNS6-1-3,SS0.3+SS0.3+SS0.5,2.15
DLMNS6-1-3,CI0.35+CI0.35+SS0.5,2.15
DLMNS6-1-3,SS1.25,2.2
DLMNS6-1-3,SX1.25,2.2
DLMNS6-1-3,VS1.25,2.2
DLMNS6-1-3,XF1.25,2.2
DLMNS6-1-3,SS0.3+SS0.5+SS0.5,2.2
DLMNS6-1-3,CI0.35+CI0.5+CI0.5,2.2
DLMNS6-1-3,XF0.75+XF0.75,2.3
DLMNS6-2-3,CI0.5+VS1.25,2.35
DLMNS6-2-3,SS1.25+SX0.5,2.35
DLMNS6-2-3,SS1.25+VS0.5,2.35
DLMNS6-2-3,SX0.5+SX1.25,2.35
DLMNS6-2-3,SX1.25+XF0.5,2.35
DLMNS6-2-3,CI0.5+CI0.5+CI1.0,2.5
DLMNS6-2-3,CI0.5+CI1.0+SS0.5,2.5
DLMNS6-2-3,CI1.0+CI1.0,2.5
DLMNS6-2-3,SS2.0,2.5
DLMNS6-2-3,SX1.0+SX1.0,2.5
DLMNS6-2-3,SX2.0,2.5
DLMNS6-2-3,VS1.0+VS1.0,2.5
DLMNS6-2-3,VS2.0,2.5
DLMNS6-2-3,XA2.0,2.5
DLMNS6-2-3,XF2.0,2.5
DLMNS6-2-3,CI0.5+SS0.5+VS1.25,2.5
DLMNS6-2-3,SS0.5+SS0.5+VS1.25,2.5
DLMNS6-2-3,SS0.5+SS1.25+SX0.5,2.5
DLMNS6-2-3,SS1.25+SX0.5+SX0.5,2.5
DLMNS6-2-3,SX0.75+SX1.5,2.5
DLMNS6-2-3,SS1.25+SS1.25,2.55
DLMNS6-2-3,SX1.0+SX1.5,2.55
DLMNS6-2-3,SX2.5,2.55
DLMNS6-2-3,VS1.0+VS1.5,2.55
DLMNS6-2-3,VS2.5,2.55
DLMNS6-2-3,XF1.25+XF1.25,2.55
DLMNS6-2-3,XF2.5,2.55
DLMNS6-2-3,SS0.85+SS2.0,2.5
DLMNS6-2-3,AS3.0,2.6
DLMNS6-2-3,EF3.0,2.6
DLMNS6-2-3,VF3.0,2.6
DLMNS6-2-3,SS1.25+SS2.0,2.6
DLMNS6-3-3,CI0.35+SS0.3,2.1
DLMNS6-3-3,AS3.0+SS0.85,2.75
DLMNS6-3-3,FR4.0,2.8
DLMNS6-3-3,SS2.0+SS2.0,2.8
DLMNS6-3-3,SX2.0+SX2.0,2.8
DLMNS6-3-3,EF3.0+XF1.25,2.85
DLMNS6-3-3,SS0.5+VS1.25+VS1.25+XF1.25,2.9
DLMNS6-3-3,SX1.25+SX1.25+SX2.0,2.9
DLMNS6-3-3,EF5.0,2.9
DLMNS6-3-3,SX1.25+SX1.25+SX2.5,2.9
DLMNS6-3-3,VF2.0+VF3.0,2.9
DLMNS6-3-3,VF5.0,2.9
DLMNS6-3-3,SS2.0+SX2.5+VF3.0,3.2
DLMNS6-3-3,EF8.0,3.3
DLMNS6-3-3,VF8.0,3.3
DLMS6-1,SS0.3,2.05
DLMS6-1,XA0.3,2.05
DLMS6-1,SS0.5,2.05
DLMS6-1,SS0.3+SS0.3,2.05
DLMS6-1,SS0.3+XA0.3,2.05
DLMS6-1,SS0.3+SS0.5,2.1
DLMS6-1,SS0.85,2.1
DLMS6-1,SS0.3+SS0.3+SS0.3,2.1
DLMS6-1,SS0.3+SS0.3+XA0.3,2.1
DLMS6-1,SS0.5+SS0.5,2.1
DLMS6-1,SS0.3+SS0.3+SS0.5,2.1
DLMS6-1,SS0.3+SS0.85,2.1
DLMS6-1,SS1.25,2.1
DLMS6-1,SX1.25,2.1
DLMS6-1,SS0.3+SS0.5+SS0.5,2.1
DLMS6-1,SS0.5+SS0.85,2.1
DLMS6-1,SS0.3+SS0.3+SS0.3+SS0.5,2.15
DLMS6-1,SS0.3+SS0.3+SS0.85,2.15
DLMS6-1-3,SS0.3,2
DLMS6-1-3,XA0.3,2
DLMS6-1-3,CI0.5,2.05
DLMS6-1-3,SS0.5,2.05
DLMS6-1-3,SX0.5,2.05
DLMS6-1-3,XA0.5,2.05
DLMS6-1-3,XF0.5,2.05
DLMS6-1-3,SS0.3+SS0.3,2.05
DLMS6-1-3,SS0.3+XA0.3,2.05
DLMS6-1-3,SX0.75,2.05
DLMS6-1-3,XF0.75,2.05
DLMS6-1-3,CI0.5+SS0.3,2.1
DLMS6-1-3,SS0.3+SS0.5,2.1
DLMS6-1-3,SS0.5+SX0.3,2.1
DLMS6-1-3,SS0.5+XF0.3,2.1
DLMS6-1-3,SX0.3+SX0.5,2.1
DLMS6-1-3,XA0.3+XA0.5,2.1
DLMS6-1-3,CI0.35+CI0.5,2.1
DLMS6-1-3,CI0.35+SS0.5,2.1
DLMS6-1-3,SS0.85,2.1
DLMS6-1-3,SS0.3+SS0.3+SS0.3,2.1
DLMS6-1-3,CI0.35+SS0.3+SS0.3,2.1
DLMS6-1-3,CI0.5+CI0.5,2.1
DLMS6-1-3,SS0.5+SS0.5,2.1
DLMS6-1-3,SS0.5+XF0.5,2.1
DLMS6-1-3,SX0.5+XF0.5,2.1
DLMS6-1-3,SX1.0,2.1
DLMS6-1-3,VS1.0,2.1
DLMS6-1-3,XA0.5+XA0.5,2.1
DLMS6-1-3,XA0.5+XF0.5,2.1
DLMS6-1-3,XF0.5+XF0.5,2.1
DLMS6-1-3,SS0.3+SX0.75,2.1
DLMS6-1-3,SX0.3+SX0.75,2.1
DLMS6-1-3,SS0.3+SS0.3+SS0.5,2.1
DLMS6-1-3,SX0.3+SX0.3+SX0.5,2.1
DLMS6-1-3,SS0.3+SS0.85,2.1
DLMS6-1-3,SX0.3+SX0.85,2.1
DLMS6-1-3,CI0.35+CI0.35+SS0.5,2.1
DLMS6-1-3,SS0.3+SS0.3+SS0.3+SS0.3,2.1
DLMS6-1-3,SS1.25,2.1
DLMS6-1-3,SX0.5+SX0.75,2.1
DLMS6-1-3,SX1.25,2.1
DLMS6-1-3,VF1.25,2.1
DLMS6-1-3,XA1.25,2.1
DLMS6-1-3,XF0.5+XF0.75,2.1
DLMS6-1-3,XF1.25,2.1
DLMS6-1-3,SS0.3+SS0.5+SS0.5,2.15
DLMS6-1-3,XA0.3+XA0.5+XA0.5,2.15
DLMS6-1-3,CI0.35+CI0.5+CI0.5,2.15
DLMS6-1-3,SS0.5+SS0.85,2.15
DLMS6-1-3,SS0.3+SS0.3+SS0.3+SS0.5,2.2
DLMS6-1-3,SS0.3+SS0.3+SS0.85,2.15
DLMS6-1-3,SS0.5+SS0.5+SS0.5,2.15
DLMS6-1-3,SX0.75+SX0.75,2.15
DLMS6-1-3,XA0.5+XA0.5+XF0.5,2.15
DLMS6-1-3,SS0.3+SS1.25,2.2
DLMS6-1-3,SS0.3+SS0.3+SS0.5+SS0.5,2.2
DLMS6-1-3,SS0.85+SS0.85,2.25
DLMS6-1-3,SX0.85+SX0.85,2.25
DLMS6-2,SS0.5+SS1.25,2.25
DLMS6-2,SS2.0,2.3
DLMS6-2,XF2.0,2.3
DLMS6-2,SS0.3+SS0.5+SS1.25,2.3
DLMS6-2,SS0.5+SS0.5+SS1.25,2.35
DLMS6-2,SS0.3+SS2.0,2.35
DLMS6-2,SS0.3+SS0.3+SS0.5+SS1.25,2.4
DLMS6-2,SS0.3+SS0.85+SS1.25,2.4
DLMS6-2,SS0.5+SS2.0,2.4
DLMS6-2,SS0.5+XF2.0,2.4
DLMS6-2,SS1.25+SS1.25,2.4
DLMS6-2,SX2.5,2.4
DLMS6-2,SS0.85+SS2.0,2.5
DLMS6-2-3,SS0.5+SS1.25,2.2
DLMS6-2-3,SS1.25+XF0.5,2.2
DLMS6-2-3,XA0.5+XA1.25,2.2
DLMS6-2-3,XF0.5+XF1.25,2.2
DLMS6-2-3,SS0.3+SS0.3+SS1.25,2.25
DLMS6-2-3,SS0.5+SS0.5+SS0.85,2.25
DLMS6-2-3,SS0.3+SS0.3+SS0.3+SS0.5+SS0.5,2.25
DLMS6-2-3,SS0.3+SS0.3+SS0.5+SS0.85,2.25
DLMS6-2-3,SS2.0,2.3
DLMS6-2-3,XF2.0,2.3
DLMS6-2-3,SS0.85+SS1.25,2.3
DLMS6-2-3,SS0.5+SS0.85+SS0.85,2.35
DLMS6-2-3,SS0.5+SS0.5+SS1.25,2.35
DLMS6-2-3,XA0.5+XA0.5+XA1.25,2.35
DLMS6-2-3,XF0.5+XF0.5+XF1.25,2.35
DLMS6-2-3,SS0.3+SS0.85+SS1.25,2.4
DLMS6-2-3,SS0.5+SS2.0,2.4
DLMS6-2-3,SS1.25+SS1.25,2.4
DLMS6-2-3,SS1.25+SX1.25,2.4
DLMS6-2-3,SX1.25+SX1.25,2.4
DLMS6-2-3,SX2.5,2.4
DLMS6-2-3,XF2.5,2.4
DLMS6-2-3,SS0.5+SS0.85+SS1.25,2.4
DLMS6-2-3,SS0.3+SS0.3+SS0.85+SS1.25,2.45
DLMS6-2-3,SS0.85+SS2.0,2.5
DLMS6-3,AS3.0,2.7
DLMS6-3,EF3.0,2.7
DLMS6-3,SS1.25+SS2.0,2.8
DLMS6-3,SS0.3+SS1.25+SS2.0,2.9
DLMS6-3,SS0.85+SS0.85+SS2.0,2.9
DLMS6-3,SS0.5+SS1.25+SS2.0,2.9
DLMS6-3,SS0.85+SX0.75+SX2.5,2.9
DLMS6-3,SS0.5+SS0.85+SS0.85+SS2.0,2.9
DLMS6-3,SS2.0+SX2.5,2.95
DLMS6-3,SX2.0+SX2.5,2.95
DLMS6-3,AS5.0,3.1
DLMS6-3-3,SS0.85+SS2.0,2.65
DLMS6-3-3,AS3.0,2.7
DLMS6-3-3,EF3.0,2.7
DLMS6-3-3,SX0.5+SX2.5,2.7
DLMS6-3-3,VF3.0,2.7
DLMS6-3-3,SS1.25+SS2.0,2.75
DLMS6-3-3,SX0.75+SX1.25+SX1.25,2.75
DLMS6-3-3,SS0.5+SS0.85+SS2.0,2.75
DLMS6-3-3,SS0.85+SS2.5,2.75
DLMS6-3-3,SS0.3+SS1.25+SS2.0,2.85
DLMS6-3-3,SX1.25+SX2.5,2.9
DLMS6-3-3,SS0.5+SS0.85+SS2.5,2.9
DLMS6-3-3,FR4.0,2.9
DLMS6-3-3,XF2.0+XF2.0,2.9
DLMS6-3-3,XF2.0+XF2.5,2.95
DLMS6-3-3,AS3.0+SS2.0,3.1
DLMS6-3-3,AS5.0,3.1
DLMS6-3-3,EF5.0,3.1
DLMS6-3-3,SX2.5+SX2.5,3.1
DLMS6-3-3,VF5.0,3.1
DLMS6-3-3,XF2.5+XF2.5,3.1
DLMS6-3-3,SX0.5+SX2.5+SX2.5,3.25
DLMS6-3-3,SX0.75+SX2.5+SX2.5,3.25
DMP80WFT-2,EF8.0,3.1
DMTSFG-2,SS0.5,1
DMTSFG-2,XA0.5,1
DMTSFT-1,CH0.22,0.7
DMTSFT-1,SHS0.3,0.8
DMTSFT-1,SS0.3,0.8
DMTSFT-1,XF0.3,0.8
DMTSFT-1,CI0.35,0.8
DMTSFT-2,CI0.5,0.9
DMTSFT-2,SHS0.5,0.9
DMTSFT-2,SS0.5,0.9
DMTSFT-2,XA0.5,0.9
DMTSFT-2,SX0.75,1.1
DN060WFG-3,SX1.25,1.5
DN060WFG-3,VS1.25,1.5
DN060WFG-3,XF1.25,1.5
DN060WFS-2,SX0.5,1.1
DN060WFS-2,VS0.5,1.1
DN060WFS-2,VS0.5+VS0.5,1.1
DN060WFS-2,XF0.5,1.1
DRM6-1,SS0.3,2
DRM6-1,SS0.5,1.95
DRM6-1,SS0.3+SS0.3,2.05
DRM6-1,SS0.3+SS0.5,1.95
DRM6-1,SS0.85,1.95
DRM6-1,SS0.3+SS0.3+SS0.3,2
DRM6-1,FA0.5+SS0.5,2.05
DRM6-1,SS0.5+SS0.5,2.05
DRM6-1,SS0.5+VF0.5,2.05
DRM6-1,SS0.3+SS0.3+SS0.5,2.1
DRM6-1,SS0.3+SS0.85,2.1
DRM6-1,SS1.25,2.1
DRM6-1,SS0.3+SS0.3+SS0.85,2.15
DRM6-1,SS0.5+SS0.5+SS0.5,2.15
DRM6-1,SS0.5+SS1.25,2.2
DRM6-1,SS1.25+SX0.5,2.2
DRM6-1-3,SS0.3,2
DRM6-1-3,CI0.5,2.05
DRM6-1-3,SS0.5,2.05
DRM6-1-3,SX0.5,2.05
DRM6-1-3,XA0.5,2.05
DRM6-1-3,XF0.5,2.05
DRM6-1-3,SS0.3+SS0.3,1.95
DRM6-1-3,CI0.35+SS0.3,1.95
DRM6-1-3,CI0.35+CI0.35,1.95
DRM6-1-3,CH0.22+SS0.5,2.05
DRM6-1-3,CI0.75,2
DRM6-1-3,XF0.75,2.05
DRM6-1-3,CI0.5+SX0.3,1.95
DRM6-1-3,SS0.3+SS0.5,1.95
DRM6-1-3,SS0.3+SX0.5,1.95
DRM6-1-3,XA0.3+XA0.5,1.95
DRM6-1-3,CI0.35+CI0.5,2
DRM6-1-3,CI0.35+SS0.5,2
DRM6-1-3,SS0.85,2
DRM6-1-3,SX0.85,2
DRM6-1-3,SS0.3+SS0.3+SS0.3,2.25
DRM6-1-3,CH0.22+CI0.35+CI0.35,1.95
DRM6-1-3,CI0.35+CI0.35+SS0.3,2
DRM6-1-3,CI0.5+CI0.5,2
DRM6-1-3,HF0.5+SS0.5,2
DRM6-1-3,SS0.5+SS0.5,2
DRM6-1-3,SS0.5+SX0.5,2
DRM6-1-3,SS0.5+VF0.5,2
DRM6-1-3,SX0.5+SX0.5,2
DRM6-1-3,SX1.0,2
DRM6-1-3,VS1.0,2
DRM6-1-3,XA0.5+XA0.5,2
DRM6-1-3,CI0.35+CI0.35+CI0.35,2.2
DRM6-1-3,SS0.3+SS0.3+SS0.5,2.2
DRM6-1-3,CI0.35+SS0.3+SS0.5,2
DRM6-1-3,SS0.3+SS0.85,2
DRM6-1-3,CI0.35+CI0.35+CI0.5,2.1
DRM6-1-3,CI0.35+CI0.35+SS0.5,2.1
DRM6-1-3,EF1.25,2.1
DRM6-1-3,SS1.25,2.1
DRM6-1-3,SX1.25,2.1
DRM6-1-3,VS1.25,2.1
DRM6-1-3,XF1.25,2.1
DRM6-1-3,CI0.5+CI0.5+SX0.3,2.15
DRM6-1-3,SS0.3+SS0.5+SS0.5,2.15
DRM6-1-3,SX0.3+SX0.5+SX0.5,2.15
DRM6-1-3,XA0.3+XA0.5+XA0.5,2.15
DRM6-1-3,CI0.35+SS0.5+SS0.5,2.15
DRM6-1-3,SS0.5+SS0.85,2.15
DRM6-1-3,SS0.5+SX0.85,2.15
DRM6-1-3,SS0.3+SS0.3+SS0.85,2.15
DRM6-1-3,SS0.5+SS0.5+SS0.5,2.15
DRM6-1-3,SX0.75+SX0.75,2.15
DRM6-1-3,SX1.5,2.15
DRM6-1-3,VS1.5,2.15
DRM6-1-3,SS0.3+SX1.25,2.15
DRM6-1-3,SX0.3+SX1.25,2.15
DRM6-1-3,SS0.3+SS0.3+SS0.5+SS0.5,2.15
DRM6-1-3,SS0.3+SS0.5+SS0.85,2.15
DRM6-1-3,SS0.85+SS0.85,2.2
DRM6-1-3,SX0.85+SX0.85,2.2
DRM6-1-3,EF1.25+SS0.5,2.2
DRM6-1-3,SS0.5+SS1.25,2.2
DRM6-1-3,SS0.5+SS0.5+SS0.85,2.25
DRM6-2,SS0.3+SS0.3+SS0.3+SS0.85,2.15
DRM6-2,SS0.5+SS1.25,2.15
DRM6-2,SS1.25+SX0.5,2.15
DRM6-2,SS0.5+SS0.5+SS0.85,2.3
DRM6-2,SS0.5+SS0.5+SS0.5+SS0.5,2.35
DRM6-2,SS2.0,2.35
DRM6-2,SS0.85+SS1.25,2.35
DRM6-2,SS0.5+SS0.5+SS1.25,2.35
DRM6-2,SS0.3+SS2.0,2.35
DRM6-2,SS0.5+SS2.0,2.4
DRM6-2,SS1.25+SS1.25,2.4
DRM6-2,XF2.5,2.4
DRM6-2,SS0.3+SS0.5+SS2.0,2.4
DRM6-2-1,3,2.6
DRM6-2-1,AS3.0,2.6
DRM6-2-1,FB3.0,2.6
DRM6-2-1,VF3.0,2.6
DRM6-2-1,FR4.0,2.8
DRM6-2-3,SS0.5+SS1.25,2.2
DRM6-2-3,SX0.5+SX1.25,2.2
DRM6-2-3,XF0.5+XF1.25,2.2
DRM6-2-3,SS0.5+SS0.5+SS0.85,2.25
DRM6-2-3,SX0.5+SX0.5+SX0.85,2.25
DRM6-2-3,CI1.0+CI1.0,2.25
DRM6-2-3,HF2.0,2.25
DRM6-2-3,SS0.3+SS0.85+SS0.85,2.25
DRM6-2-3,SS2.0,2.25
DRM6-2-3,SX1.0+SX1.0,2.25
DRM6-2-3,SX2.0,2.25
DRM6-2-3,VS1.0+VS1.0,2.25
DRM6-2-3,VS2.0,2.25
DRM6-2-3,XF0.5+XF0.75+XF0.75,2.25
DRM6-2-3,XF0.75+XF1.25,2.25
DRM6-2-3,XF2.0,2.25
DRM6-2-3,SS0.3+SS0.5+SS1.25,2.3
DRM6-2-3,SX0.3+SX0.5+SX1.25,2.3
DRM6-2-3,SS0.85+SS1.25,2.3
DRM6-2-3,SS0.85+SX1.25,2.3
DRM6-2-3,SS0.5+SS0.85+SS0.85,2.35
DRM6-2-3,SS0.5+SS0.5+SS1.25,2.35
DRM6-2-3,SS0.5+SX0.5+SX1.25,2.35
DRM6-2-3,SX0.5+SX0.5+SX1.25,2.35
DRM6-2-3,SS0.3+SS0.3+SS0.85+SS0.85,2.35
DRM6-2-3,SS0.3+SS2.0,2.35
DRM6-2-3,SS0.3+SS0.3+SS0.5+SS1.25,2.4
DRM6-2-3,SX0.5+SX0.5+SX0.5+SX0.85,2.4
DRM6-2-3,SS0.3+SS0.5+SS0.85+SS0.85,2.4
DRM6-2-3,SS0.5+SS2.0,2.4
DRM6-2-3,SS0.5+SX2.0,2.4
DRM6-2-3,SS1.25+SS1.25,2.4
DRM6-2-3,SX1.25+SX1.25,2.4
DRM6-2-3,SX2.5,2.4
DRM6-2-3,VF1.25+VF1.25,2.4
DRM6-2-3,VS2.5,2.4
DRM6-2-3,XF1.25+XF1.25,2.4
DRM6-2-3,XF2.5,2.4
DRM6-2-3,SS0.85+SS0.85+SS0.85,2.35
DRM6-2-3,SS0.3+SS0.3+SS2.0,2.4
DRM6-2-3,SS0.5+SS0.85+SS1.25,2.4
DRM6-2-3,EF0.5+EF0.85+SS0.5+VF0.3+VF0.5,2.4
DRM6-2-3,SS0.5+SS0.5+SS0.85+SX0.85,2.4
DRM6-2-3,SS0.3+SS1.25+SX1.25,2.45
DRM6-2-3,SS0.85+SS2.0,2.45
DRM6-3,AS3.0,2.7
DRM6-3,EF3.0,2.7
DRM6-3,SS0.5+SS1.25+SS1.25,2.7
DRM6-3,SS1.25+SS2.0,2.7
DRM6-3,SS0.85+SS1.25+SS1.25,2.85
DRM6-3,SS0.5+SS0.5+SS0.5+SS2.0,2.85
DRM6-3,SS0.5+SS0.85+SS1.25+SS1.25,2.9
DRM6-3,AS3.0+SS1.25,2.95
DRM6-3,SS0.5+SS0.5+SS1.25+SS1.25+SS1.25,3
DRM6-3,AS3.0+SS2.0,3.1
DRM6-3,AS5.0,3.1
DRM6-3,EF3.0+SS2.0,3.1
DRM6-3,EF3.0+XF2.0,3.1
DRM6-3,SS0.5+SS0.5+SS2.0+SS2.0,3.1
DRM6-3,SS1.25+SS2.0+SS2.0,3.2
DRM6-3,SS0.5+SS0.85+SS2.0+SS2.0,3.2
DRM6-3,SS0.5+SS0.5+SS0.5+SS2.0+SS2.0,3.2
DRM6-3-3,SS0.85+SS2.0,2.65
DRM6-3-3,SS0.85+SX2.0,2.65
DRM6-3-3,SS0.85+XF0.0,2.65
